AccessTSN_CNC_CncSpindleList_Spindle_1_CmdOperationMode,6185,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdOverride,6186,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdOverride_EURange,6187,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdSpeed,6188,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdSpeed_EngineeringUnits,6189,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdSpeed_EURange,6190,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdTorque,6191,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdTorque_EngineeringUnits,6192,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdTorque_EURange,6193,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_DryRunFeed,6194,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_DryRunFeed_EngineeringUnits,6195,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_DryRunFeed_EURange,6196,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_FeedHold,6197,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_IsInactive,6198,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_IsVirtual,6199,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ToolId,6200,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA,6201,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA_ActPos,6202,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA_CmdPos,6203,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA_EngineeringUnits,6204,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA_EURange,6205,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsA_RemDist,6206,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB,6207,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB_ActPos,6208,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB_CmdPos,6209,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB_EngineeringUnits,6210,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB_EURange,6211,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsB_RemDist,6212,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC,6213,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC_ActPos,6214,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC_CmdPos,6215,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC_EngineeringUnits,6216,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC_EURange,6217,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsC_RemDist,6218,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX,6219,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX_ActPos,6220,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX_CmdPos,6221,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX_EngineeringUnits,6222,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX_EURange,6223,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsX_RemDist,6224,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY,6225,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY_ActPos,6226,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY_CmdPos,6227,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY_EngineeringUnits,6228,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY_EURange,6229,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsY_RemDist,6230,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ,6231,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpBcsZ_ActPos,6232,Variable
